blog_id,userId,ratings
1259,1112,2.0
1130,1112,5.0
5164,1112,2.0
5364,1112,2.0
5149,1112,2.0
1132,1112,3.5
5185,1112,5.0
1121,1112,2.0
5204,1112,3.5
5157,1112,3.5
5341,1112,2.0
5401,1112,5.0
5262,1112,5.0
1173,1112,5.0
5290,1112,2.0
5286,1112,0.5
5303,1112,5.0
1133,1112,2.0
99,1112,5.0
5134,1112,0.5
5415,1112,5.0
93,1112,0.5
1238,1112,2.0
5207,1112,2.0
1170,1112,2.0
5293,1112,0.5
5173,1112,0.5
5127,1112,5.0
5274,1112,2.0
1140,1112,3.5
98,1112,5.0
5166,1112,5.0
5428,1112,5.0
1207,1112,0.5
5353,1112,3.5
5393,1112,3.5
9210,1113,2.0
9163,1113,5.0
9376,1113,5.0
9310,1113,5.0
9319,1113,5.0
9408,1113,2.0
9396,1113,2.0
9299,1113,3.5
9081,1113,3.5
9136,1113,0.5
9036,1113,3.5
9064,1113,2.0
9201,1113,2.0
9245,1113,5.0
9161,1113,5.0
9407,1113,0.5
9181,1113,2.0
9441,1113,0.5
9258,1113,5.0
9185,1113,0.5
9430,1113,0.5
9045,1113,0.5
9031,1113,5.0
9437,1113,3.5
9021,1113,3.5
9234,1113,5.0
9047,1113,5.0
9023,1113,2.0
9363,1113,3.5
9256,1113,2.0
9138,1113,3.5
9262,1113,3.5
9229,1113,2.0
9022,1113,2.0
9424,1113,0.5
9364,1113,5.0
9038,1113,2.0
9314,1113,0.5
9032,1113,3.5
9090,1113,5.0
9394,1113,5.0
9422,1113,0.5
9043,1113,2.0
9203,1113,0.5
9145,1113,2.0
9351,1113,0.5
9237,1113,0.5
9311,1113,0.5
9132,1113,3.5
2933,1113,5.0
3034,1113,2.0
3004,1113,5.0
2983,1113,5.0
2969,1113,0.5
2905,1113,0.5
2998,1113,5.0
2958,1113,5.0
3016,1113,2.0
2894,1113,5.0
2870,1113,2.0
3074,1113,5.0
3076,1113,2.0
2935,1113,5.0
9701,1114,5.0
9513,1114,5.0
9650,1114,5.0
9512,1114,3.5
9678,1114,5.0
9662,1114,2.0
9585,1114,0.5
9660,1114,3.5
9615,1114,5.0
9520,1114,2.0
9528,1114,5.0
9551,1114,5.0
9661,1114,0.5
9699,1114,0.5
9742,1114,5.0
9689,1114,2.0
2916,1114,2.0
2940,1114,0.5
3059,1114,2.0
2909,1114,5.0
2964,1114,5.0
2956,1114,5.0
3047,1114,2.0
2889,1114,3.5
2955,1114,2.0
2938,1114,0.5
2920,1114,5.0
3048,1114,2.0
2961,1114,5.0
3032,1114,5.0
2927,1114,0.5
2994,1114,2.0
3023,1114,2.0
2973,1114,3.5
2932,1114,5.0
2930,1114,5.0
3064,1114,3.5
2883,1114,0.5
3003,1114,3.5
2949,1114,2.0
2921,1114,2.0
2913,1114,0.5
3078,1114,5.0
3012,1114,2.0
2951,1114,5.0
3020,1114,2.0
2910,1114,2.0
3017,1114,5.0
3034,1114,5.0
2999,1114,0.5
2881,1114,0.5
2873,1114,0.5
2892,1114,5.0
2925,1114,2.0
2897,1114,0.5
2965,1114,3.5
3000,1114,5.0
3086,1114,0.5
2915,1114,0.5
3009,1114,0.5
3005,1114,0.5
2931,1114,0.5
2983,1114,5.0
2993,1114,2.0
3050,1114,0.5
3077,1114,5.0
3028,1114,3.5
2917,1114,2.0
2871,1114,2.0
3065,1114,2.0
2890,1114,5.0
2903,1114,3.5
2918,1114,3.5
3085,1114,2.0
3070,1114,2.0
2870,1114,5.0
2981,1114,2.0
3014,1114,2.0
3081,1114,0.5
3056,1114,5.0
3031,1114,5.0
2988,1114,5.0
2907,1114,0.5
2953,1114,2.0
2950,1114,2.0
3019,1114,5.0
3002,1114,0.5
3080,1114,5.0
2957,1114,5.0
2887,1114,5.0
3029,1114,5.0
3052,1114,0.5
2975,1114,0.5
2937,1114,3.5
3026,1114,2.0
3083,1114,2.0
3069,1114,2.0
2935,1114,3.5
3084,1114,0.5
3066,1114,5.0
3013,1114,2.0
2882,1114,0.5
3011,1114,2.0
2962,1114,5.0
3049,1114,2.0
3057,1114,3.5
2929,1114,5.0
4057,1115,0.5
613,1115,5.0
4053,1115,5.0
633,1115,2.0
4077,1115,5.0
567,1115,3.5
3970,1115,0.5
688,1115,3.5
533,1115,3.5
595,1115,2.0
608,1115,2.0
625,1115,2.0
666,1115,5.0
4072,1115,5.0
3957,1115,5.0
599,1115,2.0
3972,1115,5.0
4043,1115,0.5
504,1115,0.5
4014,1115,5.0
596,1115,2.0
4022,1115,3.5
634,1115,0.5
635,1115,0.5
692,1115,5.0
4003,1115,0.5
543,1115,5.0
612,1115,2.0
642,1115,5.0
4071,1115,0.5
656,1115,0.5
4060,1115,2.0
572,1115,3.5
3960,1115,5.0
4040,1115,5.0
685,1115,2.0
3967,1115,5.0
4016,1115,2.0
627,1115,2.0
539,1115,0.5
3955,1115,5.0
518,1115,2.0
8195,1115,5.0
5222,1116,3.5
5435,1116,5.0
5223,1116,5.0
2787,1116,5.0
2811,1116,0.5
2676,1116,2.0
2864,1116,0.5
2779,1116,2.0
2821,1116,0.5
2828,1116,3.5
2858,1116,5.0
2723,1116,5.0
2862,1116,5.0
2692,1116,3.5
2745,1116,5.0
2773,1116,2.0
2747,1116,5.0
2795,1116,2.0
2693,1116,0.5
2790,1116,0.5
2690,1116,2.0
2833,1116,5.0
2794,1116,5.0
2756,1116,2.0
2781,1116,5.0
2863,1116,2.0
2799,1116,5.0
2774,1116,0.5
2800,1116,5.0
2734,1116,2.0
2836,1116,0.5
2838,1116,3.5
2841,1116,3.5
2732,1116,5.0
2849,1116,3.5
2772,1116,2.0
2793,1116,0.5
2842,1116,5.0
2672,1116,0.5
2700,1116,0.5
2843,1116,0.5
2808,1116,5.0
2786,1116,0.5
2816,1116,0.5
2839,1116,3.5
2830,1116,5.0
2822,1116,3.5
2746,1116,2.0
2706,1116,5.0
2764,1116,5.0
2851,1116,0.5
2680,1116,5.0
2845,1116,2.0
2784,1116,5.0
6283,1117,5.0
6237,1117,2.0
6242,1117,0.5
6163,1117,0.5
6128,1117,5.0
1683,1117,2.0
190,1117,3.5
6284,1117,5.0
6264,1117,3.5
6211,1117,5.0
6192,1117,5.0
6281,1117,2.0
1695,1117,2.0
1693,1117,5.0
3531,1117,3.5
3329,1117,2.0
3149,1117,5.0
1400,1117,5.0
936,1118,0.5
4587,1118,5.0
4638,1118,3.5
4619,1118,5.0
43,1118,3.5
4703,1118,5.0
9187,1118,0.5
9287,1118,3.5
9337,1118,5.0
9158,1118,5.0
9326,1118,2.0
9140,1118,2.0
1532,1119,5.0
5454,1119,2.0
5464,1119,3.5
5477,1119,3.5
5707,1119,5.0
5637,1119,5.0
5456,1119,5.0
5547,1119,3.5
5566,1119,2.0
5521,1119,0.5
1493,1119,2.0
1624,1119,3.5
1540,1119,2.0
1507,1119,0.5
1598,1119,2.0
1527,1119,0.5
1553,1119,5.0
5497,1119,5.0
5594,1119,5.0
5701,1119,0.5
5610,1119,2.0
5576,1119,5.0
5614,1119,5.0
5669,1119,5.0
5568,1119,0.5
5487,1119,5.0
1456,1119,3.5
1526,1119,2.0
1535,1119,3.5
5515,1119,3.5
5561,1119,5.0
2838,1119,5.0
2816,1119,2.0
2674,1119,5.0
2675,1119,5.0
2702,1119,5.0
2732,1119,2.0
2778,1119,5.0
2797,1119,5.0
2700,1119,5.0
2788,1119,3.5
2756,1119,5.0
2787,1119,3.5
2767,1119,2.0
2686,1119,5.0
6182,1120,0.5
1669,1121,2.0
6079,1121,5.0
6114,1121,3.5
6115,1121,0.5
5717,1121,5.0
5838,1121,0.5
5916,1121,0.5
6014,1121,5.0
5746,1121,0.5
5965,1121,2.0
6057,1121,0.5
5725,1121,3.5
5798,1121,5.0
5859,1121,3.5
1663,1121,2.0
5906,1121,5.0
6104,1121,0.5
6073,1121,3.5
5937,1121,0.5
6112,1121,5.0
6030,1121,2.0
5947,1121,5.0
5918,1121,2.0
5878,1121,0.5
5945,1121,2.0
5888,1121,5.0
5818,1121,5.0
5855,1121,5.0
6082,1121,2.0
6091,1121,3.5
5743,1121,5.0
5993,1121,2.0
6094,1121,2.0
6076,1121,2.0
5821,1121,5.0
6036,1121,2.0
6015,1121,2.0
5921,1121,2.0
5864,1121,0.5
5724,1121,5.0
6008,1121,5.0
5823,1121,3.5
6117,1121,3.5
1659,1121,5.0
5739,1121,5.0
5749,1121,5.0
5776,1121,3.5
5800,1121,5.0
6000,1121,3.5
5777,1121,2.0
5869,1121,5.0
5824,1121,0.5
5928,1121,2.0
6120,1121,5.0
5844,1121,0.5
5854,1121,3.5
5734,1121,5.0
5895,1121,5.0
5783,1121,3.5
5934,1121,2.0
6056,1121,5.0
5933,1121,3.5
5853,1121,3.5
5834,1121,5.0
5980,1121,3.5
9177,1121,5.0
9337,1121,0.5
9380,1121,5.0
9096,1121,5.0
9328,1121,2.0
9409,1121,2.0
9058,1121,0.5
9319,1121,5.0
9105,1121,3.5
9446,1121,2.0
9293,1121,5.0
9034,1121,3.5
9107,1121,2.0
9213,1121,3.5
9266,1121,2.0
9227,1121,2.0
9412,1121,0.5
9287,1121,2.0
9025,1121,5.0
9431,1121,5.0
9224,1121,5.0
9211,1121,3.5
9282,1121,2.0
9080,1121,3.5
9073,1121,0.5
9306,1121,3.5
9197,1121,5.0
9126,1121,0.5
9165,1121,0.5
5733,1122,3.5
852,1123,5.0
809,1123,5.0
4259,1123,5.0
896,1123,2.0
807,1123,3.5
4132,1123,3.5
4489,1123,5.0
4254,1123,5.0
4110,1123,0.5
4172,1123,5.0
4239,1123,5.0
746,1123,5.0
912,1123,5.0
766,1123,0.5
4293,1123,2.0
804,1123,5.0
4404,1123,5.0
850,1123,2.0
4382,1123,5.0
4157,1123,3.5
4183,1123,3.5
889,1123,0.5
4285,1123,0.5
4417,1123,2.0
4108,1123,5.0
4461,1123,5.0
4473,1123,5.0
4405,1123,0.5
4137,1123,5.0
4158,1123,2.0
879,1123,0.5
4291,1123,2.0
4465,1123,3.5
4182,1123,2.0
4471,1123,2.0
4429,1123,5.0
4311,1123,2.0
4230,1123,2.0
890,1123,5.0
2721,1123,0.5
2722,1123,2.0
2710,1123,2.0
2832,1123,5.0
2834,1123,2.0
2852,1123,5.0
2756,1123,2.0
3097,1124,2.0
1417,1124,5.0
3356,1124,3.5
3102,1124,5.0
1439,1124,0.5
8056,1124,2.0
8084,1124,2.0
8112,1124,5.0
8005,1124,5.0
8310,1124,2.0
8038,1124,3.5
8323,1124,0.5
8042,1124,5.0
8044,1124,5.0
1965,1125,2.0
7016,1125,3.5
7021,1125,5.0
1850,1125,2.0
6680,1125,3.5
6781,1125,5.0
1959,1125,5.0
6683,1125,5.0
1840,1125,2.0
7034,1125,0.5
1880,1125,5.0
6755,1125,2.0
6850,1125,5.0
6726,1125,0.5
1835,1125,3.5
6762,1125,2.0
6956,1125,5.0
6882,1125,2.0
1930,1125,0.5
1975,1125,2.0
7038,1125,3.5
8220,1125,3.5
8260,1125,0.5
8017,1125,0.5
8097,1125,5.0
8106,1125,5.0
8172,1125,0.5
8167,1125,5.0
8001,1125,5.0
8070,1125,2.0
8025,1125,3.5
8107,1125,5.0
8095,1125,0.5
8249,1125,0.5
8213,1125,2.0
8184,1125,0.5
8180,1125,5.0
8052,1125,5.0
8268,1125,2.0
8165,1125,5.0
88,1125,2.0
8136,1125,3.5
8282,1125,2.0
8150,1125,5.0
8111,1125,3.5
8002,1125,5.0
8306,1125,5.0
8271,1125,5.0
8064,1125,3.5
8190,1125,5.0
8118,1125,5.0
8133,1125,3.5
8227,1125,5.0
8077,1125,2.0
7967,1125,5.0
8346,1125,0.5
7987,1125,2.0
8068,1125,5.0
8010,1125,5.0
8287,1125,5.0
960,1126,2.0
4865,1126,5.0
4953,1126,5.0
1071,1126,5.0
981,1126,0.5
990,1126,5.0
1074,1126,5.0
2822,1126,0.5
2758,1126,5.0
2734,1126,2.0
1396,1127,3.5
3407,1127,5.0
1308,1127,5.0
5478,1127,2.0
5660,1127,2.0
5508,1127,3.5
5577,1127,2.0
1502,1127,2.0
1498,1127,3.5
5510,1127,0.5
5535,1127,5.0
2217,1128,0.5
2222,1128,0.5
2162,1128,5.0
2071,1128,5.0
2154,1128,5.0
2220,1128,3.5
2175,1128,0.5
2097,1128,2.0
8986,1128,2.0
8733,1128,0.5
9001,1128,2.0
8868,1128,3.5
8741,1128,0.5
8971,1128,0.5
8995,1128,5.0
8917,1128,5.0
3790,1129,0.5
3708,1129,2.0
3612,1129,2.0
387,1129,0.5
3596,1129,5.0
3769,1129,5.0
3059,1129,5.0
2889,1129,5.0
3027,1129,5.0
2906,1129,0.5
2960,1129,2.0
2977,1129,0.5
2908,1129,5.0
2976,1129,5.0
3054,1129,0.5
2951,1129,0.5
3066,1129,0.5
3061,1129,5.0
3042,1129,5.0
2974,1129,3.5
3039,1129,2.0
2958,1129,0.5
3046,1129,5.0
3008,1129,5.0
2886,1129,5.0
2879,1129,5.0
3087,1129,5.0
2904,1129,5.0
2905,1129,3.5
2971,1129,0.5
3080,1129,2.0
2888,1129,2.0
2893,1129,5.0
2991,1129,2.0
3062,1129,0.5
2934,1129,2.0
3000,1129,5.0
3001,1129,5.0
2962,1129,2.0
2952,1129,5.0
3047,1129,5.0
2983,1129,5.0
3081,1129,0.5
3073,1129,5.0
6146,1130,2.0
6182,1130,2.0
6266,1130,5.0
6212,1130,0.5
6342,1130,3.5
6124,1130,5.0
6222,1130,0.5
6309,1130,3.5
6186,1130,5.0
6253,1130,5.0
6217,1130,3.5
6286,1130,2.0
6293,1130,5.0
6139,1130,2.0
6191,1130,5.0
8080,1130,0.5
7982,1130,0.5
8145,1130,2.0
8280,1130,0.5
7949,1130,3.5
8040,1130,2.0
8290,1130,5.0
8014,1130,2.0
8162,1130,3.5
8039,1130,5.0
8249,1130,5.0
7967,1130,5.0
8217,1130,5.0
7953,1130,2.0
8822,1131,5.0
8982,1131,5.0
8920,1131,2.0
2925,1131,5.0
2910,1131,0.5
2962,1131,3.5
2958,1131,2.0
2870,1131,3.5
2908,1131,5.0
2941,1131,5.0
2911,1131,3.5
2956,1131,5.0
2876,1131,2.0
9534,1132,3.5
9600,1132,5.0
234,1133,5.0
593,1134,0.5
3987,1134,5.0
3974,1134,5.0
4083,1134,3.5
697,1134,2.0
4074,1134,5.0
4065,1134,3.5
4030,1134,5.0
662,1134,5.0
550,1134,2.0
508,1134,0.5
599,1134,5.0
3967,1134,5.0
693,1134,5.0
497,1134,0.5
510,1134,5.0
639,1134,0.5
629,1134,2.0
4025,1134,3.5
585,1134,2.0
571,1134,5.0
586,1134,5.0
542,1134,2.0
535,1134,3.5
4079,1134,0.5
562,1134,3.5
4054,1134,2.0
4848,1134,5.0
1053,1134,3.5
5015,1134,2.0
238,1134,5.0
4865,1134,2.0
5059,1134,5.0
5094,1134,5.0
4998,1134,0.5
4924,1134,2.0
5089,1134,2.0
4927,1134,0.5
1077,1134,0.5
4963,1134,2.0
967,1134,0.5
4786,1134,5.0
5037,1134,5.0
4952,1134,2.0
5008,1134,2.0
1009,1134,5.0
1038,1134,5.0
1011,1134,0.5
1034,1134,5.0
4783,1134,0.5
1086,1134,5.0
4882,1134,2.0
1051,1134,3.5
961,1134,0.5
4976,1134,2.0
1087,1134,5.0
1097,1134,3.5
1090,1134,5.0
1012,1134,3.5
4883,1134,2.0
5043,1134,2.0
5093,1134,5.0
4921,1134,5.0
1037,1134,2.0
4932,1134,2.0
1032,1134,5.0
4914,1134,2.0
971,1134,2.0
5023,1134,0.5
1020,1134,2.0
4854,1134,5.0
4829,1134,2.0
4943,1134,5.0
5071,1134,2.0
959,1134,5.0
4839,1134,5.0
4796,1134,3.5
1017,1134,5.0
1067,1134,2.0
5025,1134,0.5
5028,1134,2.0
5091,1134,0.5
5009,1134,5.0
1099,1134,0.5
4810,1134,5.0
5058,1134,5.0
1025,1134,5.0
981,1134,0.5
1036,1134,0.5
4961,1134,3.5
4888,1134,2.0
240,1134,5.0
5081,1134,5.0
5067,1134,2.0
4794,1134,5.0
5097,1134,5.0
1242,1135,2.0
5171,1135,0.5
1241,1135,0.5
1104,1135,5.0
1165,1135,5.0
5349,1135,0.5
5261,1135,3.5
5297,1135,5.0
5343,1135,0.5
5196,1135,3.5
1152,1135,0.5
1256,1135,5.0
5278,1135,3.5
5376,1135,0.5
1150,1135,5.0
5252,1135,5.0
5309,1135,3.5
1162,1135,5.0
2699,1135,5.0
2824,1135,2.0
2689,1135,2.0
2690,1135,0.5
2681,1135,2.0
2826,1135,5.0
2766,1135,5.0
2855,1135,0.5
2767,1135,0.5
2707,1135,5.0
2735,1135,5.0
1179,1136,3.5
5302,1136,5.0
1122,1136,3.5
2836,1136,2.0
6016,1137,5.0
5862,1137,2.0
6079,1137,2.0
5735,1137,3.5
1521,1137,2.0
5708,1137,3.5
1587,1137,2.0
1612,1137,5.0
5498,1137,5.0
5461,1137,5.0
1939,1138,0.5
1867,1138,3.5
6820,1138,2.0
6843,1138,0.5
1902,1138,0.5
1826,1138,3.5
2019,1138,0.5
6916,1138,5.0
6712,1138,5.0
1909,1138,2.0
6672,1138,0.5
6851,1138,5.0
7017,1138,5.0
2018,1138,5.0
1974,1138,3.5
7032,1138,2.0
6979,1138,0.5
6747,1138,5.0
1969,1138,0.5
6796,1138,0.5
6940,1138,3.5
6813,1138,2.0
6983,1138,2.0
2255,1138,5.0
2124,1138,0.5
2119,1138,2.0
2090,1138,2.0
2189,1138,3.5
7089,1138,5.0
2144,1138,0.5
2123,1138,5.0
7105,1138,3.5
2042,1138,2.0
2063,1138,5.0
2055,1138,2.0
7073,1138,2.0
2149,1138,5.0
7067,1138,2.0
37,1138,5.0
2066,1138,5.0
2051,1138,5.0
7095,1138,2.0
2157,1138,0.5
2195,1138,5.0
2167,1138,5.0
2148,1138,2.0
2108,1138,3.5
7111,1138,0.5
2126,1138,0.5
2227,1138,5.0
2220,1138,3.5
2177,1139,3.5
2174,1139,0.5
2089,1139,0.5
2211,1139,2.0
2058,1139,5.0
2054,1139,5.0
2210,1139,5.0
2110,1139,3.5
2099,1139,5.0
2096,1139,2.0
2137,1139,2.0
2208,1139,5.0
2173,1139,2.0
7109,1139,3.5
7107,1139,5.0
2201,1139,3.5
2190,1139,0.5
2062,1139,0.5
7094,1139,2.0
2101,1139,5.0
2136,1139,0.5
2048,1139,0.5
7116,1139,5.0
7099,1139,3.5
2052,1139,2.0
2168,1139,0.5
2194,1139,5.0
7086,1139,5.0
2059,1139,5.0
2108,1139,2.0
2138,1139,0.5
2238,1139,5.0
2235,1139,3.5
2220,1139,3.5
2163,1139,5.0
2094,1139,5.0
5908,1139,5.0
5943,1139,5.0
5798,1139,2.0
6043,1139,5.0
5916,1139,2.0
5935,1139,5.0
5879,1139,3.5
5896,1139,5.0
6003,1139,5.0
6655,1140,0.5
7789,1141,0.5
7838,1141,2.0
7706,1141,2.0
7832,1141,3.5
7879,1141,2.0
7778,1141,2.0
7853,1141,5.0
7663,1141,5.0
7788,1141,2.0
7690,1141,5.0
7820,1141,0.5
7919,1141,5.0
69,1141,2.0
7860,1141,3.5
2661,1141,2.0
7803,1141,2.0
7823,1141,0.5
7672,1141,5.0
7943,1141,3.5
7900,1141,5.0
7651,1141,5.0
7657,1141,5.0
7699,1141,5.0
7814,1141,5.0
7646,1141,5.0
7620,1141,2.0
7701,1141,5.0
5586,1141,2.0
5482,1141,5.0
5658,1141,5.0
1475,1141,3.5
5614,1141,3.5
1602,1141,0.5
5633,1141,5.0
1520,1141,0.5
1490,1141,5.0
1471,1141,5.0
5622,1141,0.5
5497,1141,3.5
5697,1141,2.0
5691,1141,5.0
5606,1141,2.0
5457,1141,0.5
5672,1141,2.0
5680,1141,2.0
1579,1141,3.5
5670,1141,2.0
1641,1141,0.5
1639,1141,5.0
5524,1141,3.5
1644,1141,5.0
5466,1141,5.0
1645,1141,5.0
5481,1141,3.5
1515,1141,2.0
1510,1141,5.0
5585,1141,5.0
1545,1141,3.5
1539,1141,5.0
1619,1141,5.0
8699,1142,2.0
8691,1142,2.0
8924,1142,2.0
8957,1142,3.5
8973,1142,5.0
8688,1142,5.0
9019,1142,5.0
8971,1142,3.5
8794,1142,3.5
8942,1142,5.0
8813,1142,5.0
8741,1142,0.5
8880,1142,0.5
8890,1142,5.0
8902,1142,2.0
8962,1142,0.5
8891,1142,5.0
8185,1142,2.0
8081,1142,2.0
5849,1143,3.5
5915,1143,5.0
6072,1143,5.0
5762,1143,2.0
6069,1143,5.0
6023,1143,2.0
5755,1143,0.5
5978,1143,2.0
5922,1143,2.0
5904,1143,5.0
6067,1143,2.0
5876,1143,5.0
5913,1143,5.0
5728,1143,3.5
6046,1143,5.0
6071,1143,5.0
6116,1143,0.5
6068,1143,0.5
5720,1143,2.0
5754,1143,2.0
6004,1143,5.0
5829,1143,2.0
5765,1143,2.0
5925,1143,5.0
6090,1143,2.0
5910,1143,2.0
5963,1143,2.0
5898,1143,5.0
5811,1143,3.5
5758,1143,5.0
5732,1143,3.5
5858,1143,2.0
5853,1143,2.0
5832,1143,3.5
6051,1143,2.0
5992,1143,0.5
5883,1143,3.5
5847,1143,3.5
6113,1143,0.5
5760,1143,5.0
5718,1143,2.0
5800,1143,2.0
5953,1143,2.0
5794,1143,3.5
5958,1143,3.5
6053,1143,5.0
5903,1143,0.5
5994,1143,2.0
5721,1143,0.5
5736,1143,2.0
5956,1143,5.0
5854,1143,5.0
5979,1143,5.0
6101,1143,2.0
8333,1143,5.0
8149,1143,0.5
8000,1143,5.0
1560,1144,0.5
5664,1144,2.0
1464,1144,3.5
1499,1144,5.0
5684,1144,2.0
5621,1144,5.0
5482,1144,0.5
5452,1144,2.0
5626,1144,5.0
1590,1144,0.5
5642,1144,5.0
5514,1144,5.0
5611,1144,5.0
5659,1144,2.0
1648,1144,0.5
5568,1144,2.0
5650,1144,2.0
5548,1144,0.5
1609,1144,0.5
1485,1144,3.5
5605,1144,3.5
1554,1144,5.0
5502,1144,3.5
5506,1144,3.5
1596,1144,2.0
5496,1144,5.0
1498,1144,5.0
5507,1144,5.0
1631,1144,5.0
1585,1144,2.0
5578,1144,2.0
1622,1144,5.0
5517,1144,0.5
1518,1144,5.0
5485,1144,0.5
5570,1144,5.0
1496,1144,3.5
5711,1144,2.0
1584,1144,5.0
1469,1144,0.5
5658,1144,5.0
5648,1144,5.0
5624,1144,2.0
5476,1144,2.0
1632,1144,3.5
1640,1144,5.0
5628,1144,5.0
5472,1144,5.0
5639,1144,0.5
5513,1144,0.5
5702,1144,0.5
1556,1144,5.0
1526,1144,3.5
1558,1144,5.0
5560,1144,5.0
1641,1144,3.5
1537,1144,5.0
5585,1144,5.0
5680,1144,5.0
1491,1144,5.0
5474,1144,2.0
1644,1144,5.0
5693,1144,5.0
5510,1144,3.5
5553,1144,5.0
1505,1144,0.5
5654,1144,2.0
1567,1144,5.0
1573,1144,5.0
1591,1144,0.5
1583,1144,0.5
1520,1144,5.0
1497,1144,5.0
5707,1144,5.0
1598,1144,5.0
1542,1144,3.5
1588,1144,2.0
1527,1144,0.5
187,1144,5.0
6176,1144,5.0
6163,1144,5.0
6265,1144,3.5
5298,1145,2.0
5346,1145,5.0
5221,1145,2.0
1109,1145,5.0
5224,1145,5.0
5331,1145,3.5
5350,1145,5.0
105,1145,0.5
5154,1145,2.0
5302,1145,2.0
5343,1145,2.0
5416,1145,3.5
5381,1145,2.0
1176,1145,0.5
5332,1145,2.0
5253,1145,2.0
5260,1145,0.5
5410,1145,0.5
5129,1145,3.5
97,1145,0.5
5138,1145,5.0
1250,1145,3.5
1187,1145,0.5
5314,1145,5.0
1260,1145,2.0
5208,1145,0.5
5232,1145,3.5
1200,1145,0.5
5399,1145,2.0
5278,1145,0.5
2785,1145,3.5
2838,1145,3.5
5021,1146,2.0
4863,1146,0.5
4870,1146,5.0
5053,1146,0.5
4817,1146,5.0
4934,1146,5.0
1045,1146,5.0
5081,1146,2.0
5065,1146,0.5
4808,1146,5.0
1049,1146,2.0
4792,1146,5.0
4910,1146,3.5
2827,1146,2.0
4079,1147,2.0
650,1147,3.5
4083,1147,5.0
644,1147,5.0
599,1147,2.0
657,1147,5.0
538,1147,3.5
4011,1147,5.0
4018,1147,5.0
4084,1147,5.0
3951,1147,2.0
631,1147,5.0
509,1147,2.0
695,1147,0.5
4030,1147,3.5
3969,1147,5.0
3962,1147,5.0
3013,1147,0.5
2906,1147,0.5
2901,1147,5.0
3077,1147,5.0
2873,1147,2.0
2954,1147,5.0
3078,1147,3.5
2999,1147,5.0
3040,1147,0.5
2960,1147,3.5
3004,1147,5.0
2914,1147,2.0
2922,1147,3.5
2957,1147,5.0
3027,1147,5.0
3008,1147,5.0
2893,1147,0.5
2942,1147,2.0
3015,1147,5.0
2887,1147,2.0
2924,1147,0.5
2895,1147,5.0
2896,1147,3.5
3058,1147,3.5
2879,1147,5.0
2875,1147,5.0
2898,1147,5.0
8171,1148,5.0
8298,1148,0.5
8314,1148,5.0
85,1148,2.0
8070,1148,5.0
8049,1148,2.0
8177,1148,0.5
8246,1148,5.0
8054,1148,5.0
8005,1148,5.0
7962,1148,2.0
8244,1148,5.0
7955,1148,5.0
8209,1148,5.0
2849,1148,5.0
2815,1148,3.5
2757,1148,2.0
2825,1148,0.5
2806,1148,5.0
2714,1148,5.0
2810,1148,2.0
2842,1148,3.5
2827,1148,5.0
2741,1148,5.0
2773,1148,2.0
2780,1148,2.0
2775,1148,2.0
2772,1148,5.0
2671,1148,3.5
2819,1148,2.0
2691,1148,5.0
2710,1148,5.0
2802,1148,0.5
2766,1148,3.5
2724,1148,5.0
2857,1148,2.0
2719,1148,5.0
2796,1148,2.0
2864,1148,5.0
2759,1148,5.0
2801,1148,2.0
2761,1148,5.0
2866,1148,3.5
2739,1148,5.0
2837,1148,0.5
2835,1148,0.5
2852,1148,5.0
2777,1148,0.5
2855,1148,5.0
2799,1148,2.0
2803,1148,5.0
2771,1148,5.0
2829,1148,5.0
2860,1148,3.5
2808,1148,0.5
2690,1148,3.5
2742,1148,5.0
2704,1148,5.0
2840,1148,5.0
2839,1148,5.0
2747,1148,0.5
2767,1148,5.0
2722,1148,2.0
8345,1149,5.0
8015,1149,2.0
8279,1149,5.0
8151,1149,5.0
8144,1149,0.5
8066,1149,0.5
8285,1149,3.5
83,1149,5.0
8119,1149,3.5
8065,1149,5.0
8259,1149,0.5
8079,1149,2.0
8276,1149,2.0
8228,1149,2.0
8252,1149,2.0
8023,1149,5.0
8168,1149,5.0
8137,1149,5.0
7994,1149,5.0
8083,1149,5.0
8213,1149,5.0
89,1149,3.5
7962,1149,5.0
8167,1149,2.0
8080,1149,2.0
7976,1149,0.5
7978,1149,5.0
7983,1149,0.5
7968,1149,5.0
8201,1149,3.5
7999,1149,5.0
8284,1149,2.0
8186,1149,5.0
8136,1149,2.0
8152,1149,2.0
8155,1149,5.0
8222,1149,5.0
8162,1149,0.5
8331,1149,0.5
7997,1149,5.0
8274,1149,3.5
8046,1149,5.0
8093,1149,5.0
8220,1149,5.0
8078,1149,0.5
8364,1149,2.0
8138,1149,0.5
8172,1149,5.0
8215,1149,2.0
8196,1149,5.0
8326,1149,5.0
8242,1149,5.0
8288,1149,5.0
8019,1149,2.0
8056,1149,5.0
8039,1149,5.0
8153,1149,5.0
8295,1149,5.0
8044,1149,2.0
8067,1149,5.0
8163,1149,5.0
8105,1149,2.0
8321,1149,5.0
8333,1149,0.5
8174,1149,0.5
8157,1149,5.0
8123,1149,5.0
8118,1149,5.0
8293,1149,5.0
8022,1149,2.0
8071,1149,2.0
8087,1149,3.5
8088,1149,0.5
8192,1149,5.0
8002,1149,2.0
8217,1149,0.5
8267,1149,5.0
8191,1149,5.0
7958,1149,0.5
8021,1149,3.5
